"catModeration","نظارت بر مطلب","fa","string","Admin"
"STRICONS","به کاربران اجازه دهید صورتک‌های خنده‌دار و آیکون‌های دیگر را که توسط سایت در داخل مطالب‌شان مجاز است، ارسال کنند!","fa","string","ConfigStrings"
"STRICQ","با روشن کردن این گزینه کاربران می‌توانند شماره ICQ خود را درج کنند. آنگاه به سایر کاربران پیام‌های ICQ ارسال کنند و یا آنهایی که آنلاین هستند را ببینند.","fa","string","ConfigStrings"
"STRIMGINPOSTS","به کاربران امکان می‌دهد تصاویر را در مطالب خود قرار دهند. با این حال، باید بدانید که این ویژگی هر کسی را قادر به ارسال هر تصویر در مطالب خود می‌کند. این ممکن است به پیوندهای شکسته و مواردی که ناخوشایند هستند منجر شود.","fa","string","ConfigStrings"
"INTALLOWHIDEONLINE","اجازه به اعضا برای مشاهده تالارها بصورت ناشناس.","fa","string","ConfigStrings"
"INTEMAILCAPTCHA","هنگامی که روشن باشد، کاربران هنگام استفاده از توابع ایمیل سایت، باید به سؤال CAPTCHA پاسخ دهند.","fa","string","ConfigStrings"
"INTFORUMRSS","زمانی که روشن باشد، پیوند RSS به عنوان خوراک دهنده RSS نمایش داده می‌شود.","fa","string","ConfigStrings"
"INTMAXPMRECIPIENTS","حداکثر تعداد گیرندگان اجازه داده شده برای یک پیام خصوصی.","fa","string","ConfigStrings"
"INTMAXPOSTSTOEMAIL","حداقل تعداد مطالب مورد نیاز برای اینکه کاربر بتواند از سایت ایمیل ارسال کند. 0 به معنای محدودیت نیست.","fa","string","ConfigStrings"
"INTPROTECTCONTENT","پوشه محتوای محافظت شده را فعال کنید
[b] توجه: [/b] با فعال کردن این گزینه باید پوشه‌های زیر را از پوشه Content به پوشه ProtectedContent منتقل کنید.
[list] [*] Avatar[/*] [*] Members [/*] [/list]","fa","string","ConfigStrings"
"INTRECENTCOUNT","تعداد مطالب برای نمایش در فهرست آخرین موضوعات.","fa","string","ConfigStrings"
"INTUSETIMEAGO","وقتی این گزینه روشن باشد، زمان‌ها با استفاده از یک کتابخانه جی‌کوئری نشان داده می‌شوند و با خاموش شدن آن زمان‌ها بر اساس قالب تاریخ و زمان سایت نشان داده خواهد شد.","fa","string","ConfigStrings"
"JumpTo","پرش به تالار","fa","string","Controls"
"memberSearchInitials","ABCDEFGHIJKLMNOPQRSTUVWXYZ","fa","string","Controls"
"CategoryGroups","تغییر طبقه‌بندی گروه‌ها","fa","string","Controls"
"passMedium","متوسط","fa","string","Controls"
"passNormal","عادی","fa","string","Controls"
"passStrong","قوی","fa","string","Controls"
"passVStrong","خیلی قوی","fa","string","Controls"
"passWeak","ضعیف","fa","string","Controls"
"plhSearchTerm","حداقل 3 حرف وارد کنید","fa","string","Controls"
"plhUsername","ورود نام کاربری","fa","string","Controls"
"UploadError","خطا در بارگزاری","fa","string","Dropzone"
"UploadFile","برای بارگزاری، فایل را به اینجا بکشید","fa","string","Dropzone"
"UploadImage","<b>بارگزاری تصویر:</b><br/>کلیک یا کشیدن فایل به اینجا برای افزودن به آلبوم شما.","fa","string","Dropzone"
"UploadCSV","بارگزاری فایل CSV","fa","string","Dropzone"
"AttachFile","<b>پیوست فایل:</b><br/>کلیک یا کشیدن فایل برای پیوست به موضوع","fa","string","Dropzone"
"bigeyes","متعجب","fa","string","Emoticon"
"bigsmile","قهقهه","fa","string","Emoticon"
"blackeye","چشم کبود","fa","string","Emoticon"
"blush","شرمندگی","fa","string","Emoticon"
"boggled","تأمل","fa","string","Emoticon"
"angry","عصبانی","fa","string","Emoticon"
"approve","قبول","fa","string","Emoticon"
"dissapprove","ناپسند شمردن","fa","string","Emoticon"
"cyclops","غول یک‌چشم","fa","string","Emoticon"
"dead","بی‌روح","fa","string","Emoticon"
"cool","خونسرد","fa","string","Emoticon"
"clown","مسخره","fa","string","Emoticon"
"eightball","هشت‌پا","fa","string","Emoticon"
"evil","شرارت","fa","string","Emoticon"
"mean","بدجنس","fa","string","Emoticon"
"kisses","بوسه","fa","string","Emoticon"
"heart","دوست داشتن!","fa","string","Emoticon"
"grumpy","بدخلق","fa","string","Emoticon"
"veryangry","خیلی عصبانی","fa","string","Emoticon"
"wink","چشمک","fa","string","Emoticon"
"tongue","زبان","fa","string","Emoticon"
"thumbsUp","موفقیت","fa","string","Emoticon"
"question","پرسش","fa","string","Emoticon"
"shock","حیرت","fa","string","Emoticon"
"shy","خجالتی","fa","string","Emoticon"
"sad","غمگین","fa","string","Emoticon"
"sleepy","خواب‌آلود","fa","string","Emoticon"
"smile","لبخند","fa","string","Emoticon"
"Status_Closed","بسته","fa","string","EnumDescriptions"
"Status_Open","باز","fa","string","EnumDescriptions"
"Subscription_ForumSubscription","اشتراک تالارها مجاز است","fa","string","EnumDescriptions"
"Subscription_None","بدون اشتراک مجاز","fa","string","EnumDescriptions"
"Subscription_TopicSubscription","اشتراک موضوع مجاز است","fa","string","EnumDescriptions"
"SubscriptionLevel_Board","اشتراک کل تالار","fa","string","EnumDescriptions"
"SubscriptionLevel_Category","اشتراک‌های گروه","fa","string","EnumDescriptions"
"SubscriptionLevel_Forum","اشتراک‌های تالار","fa","string","EnumDescriptions"
"SubscriptionLevel_None","بدون اشتراک","fa","string","EnumDescriptions"
"SubscriptionLevel_Topic","اشتراک‌های موضوع","fa","string","EnumDescriptions"
"SearchWordMatch_All","تطابق همه کلمات","fa","string","EnumDescriptions"
"SearchWordMatch_Any","تطابق هر کلمه‌ای","fa","string","EnumDescriptions"
"SearchWordMatch_ExactPhrase","تطابق کامل کلمه","fa","string","EnumDescriptions"
"SearchDays_Any","هر تاریخی","fa","string","EnumDescriptions"
"SearchDays_Since120Days","در 6 ماه گذشته","fa","string","EnumDescriptions"
"SearchDays_Since14Days","از 2 هفته پیش","fa","string","EnumDescriptions"
"SearchDays_Since1Day","از دیروز","fa","string","EnumDescriptions"
"SearchDays_Since2Days","از 2 روز قبل","fa","string","EnumDescriptions"
"SearchDays_Since30Days","در ماه گذشته","fa","string","EnumDescriptions"
"SearchDays_Since5Days","از 5 روز قبل","fa","string","EnumDescriptions"
"SearchDays_Since60Days","در 2 ماه گذشته","fa","string","EnumDescriptions"
"SearchDays_Since7Days","از یک هفته پیش","fa","string","EnumDescriptions"
"SearchDays_SinceYear","در پارسال","fa","string","EnumDescriptions"
"SearchIn","جستجو در","fa","string","EnumDescriptions"
"SearchIn_Message","موضوع و متن","fa","string","EnumDescriptions"
"SearchIn_Subject","فقط موضوع","fa","string","EnumDescriptions"
"RankType_Both","رده و ستاره‌ها","fa","string","EnumDescriptions"
"RankType_None","بدون رده‌بندی","fa","string","EnumDescriptions"
"RankType_RankOnly","فقط رده","fa","string","EnumDescriptions"
"RankType_StarsOnly","فقط ستاره‌ها","fa","string","EnumDescriptions"
"PostStatus_Closed","قفل شده","fa","string","EnumDescriptions"
"PostStatus_OnHold","مطلب در تعلیق","fa","string","EnumDescriptions"
"PostStatus_Open","باز","fa","string","EnumDescriptions"
"PostStatus_UnModerated","مطلب بررسی نشده","fa","string","EnumDescriptions"
"PollAuth_AdminModerators","فقط برای مدیران/دبیران مجاز است","fa","string","EnumDescriptions"
"PollAuth_Disallow","بدون مجوز برای نظرسنجی","fa","string","EnumDescriptions"
"PollAuth_Members","اجازه به همه اعضا","fa","string","EnumDescriptions"
"PostButtonMode_Basic","ابتدایی","fa","string","EnumDescriptions"
"PostButtonMode_Help","راهنما","fa","string","EnumDescriptions"
"PostButtonMode_Prompt","سریع","fa","string","EnumDescriptions"
"UserLevels_Administrator","مدیریت تالار","fa","string","EnumDescriptions"
"UserLevels_Moderator","دبیر تالار","fa","string","EnumDescriptions"
"UserLevels_NormalUser","عضو تالار","fa","string","EnumDescriptions"
"FullTextMatch_Exact","تطابق با عین عبارت (آزمایش نه آزمایشی)","fa","string","EnumDescriptions"
"FullTextMatch_Loose","تطابق با عبارات نادقیق (آزمایش، آزمایشی و غیره)","fa","string","EnumDescriptions"
"Group_All","همه","fa","string","EnumDescriptions"
"Group_AmphibiansReptiles","دوزیستان و خزندگان","fa","string","EnumDescriptions"
"Group_Birds","پرندگان","fa","string","EnumDescriptions"
"Group_Fish","ماهی","fa","string","EnumDescriptions"
"Group_Fungi","قارچ","fa","string","EnumDescriptions"
"Group_Insects","حشرات","fa","string","EnumDescriptions"
"Group_Lichens","چاشنی‌ها","fa","string","EnumDescriptions"
"Group_Mammal","پستانداران","fa","string","EnumDescriptions"
"Group_Other","سایر","fa","string","EnumDescriptions"
"Group_Plants","گیاهان","fa","string","EnumDescriptions"
"Moderation_AllPosts","همه مطالب مدیریت شده","fa","string","EnumDescriptions"
"Moderation_Replies","فقط پاسخ‌های مديريت شده","fa","string","EnumDescriptions"
"Moderation_Topics","فقط مطلب اولیه مدیریت شده است","fa","string","EnumDescriptions"
"Moderation_UnModerated","بدون نظارت","fa","string","EnumDescriptions"
"ModerationLevel_Allowed","اجازه نظارت","fa","string","EnumDescriptions"
"ModerationLevel_NotAllowed","نظارت مجاز نیست","fa","string","EnumDescriptions"
"ForumType_BlogPosts","بلاگ","fa","string","EnumDescriptions"
"ForumType_BugReports","تالار خطاها و اشکالات","fa","string","EnumDescriptions"
"ForumType_Topics","تالار استاندارد","fa","string","EnumDescriptions"
"ForumType_WebLink","پیوند Url","fa","string","EnumDescriptions"
"ForumAuthType_All","همه بازدیدکنندگان","fa","string","EnumDescriptions"
"ForumAuthType_AllowedMemberPassword","اعضای مجاز و دارای گذرواژه","fa","string","EnumDescriptions"
"ForumAuthType_AllowedMembers","اعضای مجاز","fa","string","EnumDescriptions"
"ForumAuthType_AllowedMembersHidden","اعضای مجاز(پنهان)","fa","string","EnumDescriptions"
"ForumAuthType_Members","فقط اعضا","fa","string","EnumDescriptions"
"ForumAuthType_MembersHidden","فقط اعضا (مخفی)","fa","string","EnumDescriptions"
"ForumAuthType_MembersPassword","فقط اعضا و دارای گذرواژه","fa","string","EnumDescriptions"
"ForumAuthType_PasswordProtected","با گذرواژه محافظت شده","fa","string","EnumDescriptions"
"ForumDays_All","نمایش همه موضوعات","fa","string","EnumDescriptions"
"ForumDays_AllOpen","نمایش همه موضوعات باز","fa","string","EnumDescriptions"
"ForumDays_Archived","نمایش همه موضوعات بایگانی شده","fa","string","EnumDescriptions"
"ForumDays_Draft","نمایش پیش‌نویس مطالب","fa","string","EnumDescriptions"
"ForumDays_Last120Days","نمایش موضوعات از 120 روز پیش","fa","string","EnumDescriptions"
"ForumDays_Last14Days","نمایش موضوعات از 2 هفته پیش","fa","string","EnumDescriptions"
"ForumDays_Last2Days","نمایش موضوعات از 2 روز پیش","fa","string","EnumDescriptions"
"ForumDays_Last30Days","نمایش موضوعات از ماه پیش","fa","string","EnumDescriptions"
"ForumDays_Last5Days","نمایش موضوعات از 5 روز پیش","fa","string","EnumDescriptions"
"ForumDays_Last60Days","نمایش موضوعات از 60 روز پیش","fa","string","EnumDescriptions"
"ForumDays_Last7Days","نمایش موضوعات از هفته پیش","fa","string","EnumDescriptions"
"ForumDays_LastDay","نمایش موضوعات روز پیش","fa","string","EnumDescriptions"
"ForumDays_LastYear","نمایش موضوعات از سال پیش","fa","string","EnumDescriptions"
"ForumDays_NoReplies","مطالب بدون پاسخ","fa","string","EnumDescriptions"
"ActiveRefresh_FifteenMinute","بازآوری هر 15 دقیقه","fa","string","EnumDescriptions"
"ActiveRefresh_FiveMinute","بازآوری هر 5 دقیقه","fa","string","EnumDescriptions"
"ActiveRefresh_Minute","بازآوری هر دقیقه","fa","string","EnumDescriptions"
"ActiveRefresh_None","بصورت خودکار بارگزاری نکن","fa","string","EnumDescriptions"
"ActiveRefresh_TenMinute","بازآوری هر 10 دقیقه","fa","string","EnumDescriptions"
"ActiveRefresh_TwoMinute","بازآوری هر 2 دقیقه","fa","string","EnumDescriptions"
"ActiveTopicsSince_All","نمایش همه","fa","string","EnumDescriptions"
"ActiveTopicsSince_Last12Hours","12 ساعت گذشته","fa","string","EnumDescriptions"
"ActiveTopicsSince_Last2Days","2 روز گذشته","fa","string","EnumDescriptions"
"ActiveTopicsSince_Last2Hours","2 ساعت گذشته","fa","string","EnumDescriptions"
"ActiveTopicsSince_Last2Months","2 ماه گذشته","fa","string","EnumDescriptions"
"ActiveTopicsSince_Last2Weeks","2 هفته گذشته","fa","string","EnumDescriptions"
"ActiveTopicsSince_Last6Hours","6 ساعت گذشته","fa","string","EnumDescriptions"
"ActiveTopicsSince_LastDay","دیروز","fa","string","EnumDescriptions"
"ActiveTopicsSince_LastFifteen","15 دقیقه گذشته","fa","string","EnumDescriptions"
"ActiveTopicsSince_LastHour","ساعت گذشته","fa","string","EnumDescriptions"
"ActiveTopicsSince_LastMonth","ماه گذشته","fa","string","EnumDescriptions"
"ActiveTopicsSince_LastThirty","30 دقیقه گذشته","fa","string","EnumDescriptions"
"ActiveTopicsSince_LastVisit","از آخرین بازدید ([[LASTVISIT]])","fa","string","EnumDescriptions"
"ActiveTopicsSince_LastWeek","هفته قبل","fa","string","EnumDescriptions"
"ActiveTopicsSince_Registration","از زمان عضویت","fa","string","EnumDescriptions"
"CategorySubscription_CategorySubscription","اشتراک‌های طبقه‌بندی مجاز است","fa","string","EnumDescriptions"
"CategorySubscription_ForumSubscription","اشتراک‌های تالار مجاز است","fa","string","EnumDescriptions"
"CategorySubscription_None","هیچ اشتراکی مجاز نیست","fa","string","EnumDescriptions"
"CategorySubscription_TopicSubscription","اشتراک‌های موضوع مجاز است","fa","string","EnumDescriptions"
"CaptchaOperator_Minus","تفریق","fa","string","EnumDescriptions"
"CaptchaOperator_Multiply","ضرب","fa","string","EnumDescriptions"
"CaptchaOperator_Plus","جمع","fa","string","EnumDescriptions"
"CalRecur_EveryDay","هر روز","fa","string","EnumDescriptions"
"CalRecur_EveryMonth","هر ماه","fa","string","EnumDescriptions"
"CalRecur_EveryOtherDay","هر ماه دیگر","fa","string","EnumDescriptions"
"CalRecur_EveryOtherWeek","هر هفته دیگر","fa","string","EnumDescriptions"
"CalRecur_EveryWeek","هر هفته","fa","string","EnumDescriptions"
"CalRecur_EveryYear","هر سال","fa","string","EnumDescriptions"
"CalRecur_None","غیرتکراری","fa","string","EnumDescriptions"
"CalRecur_Weekend","پایان هر هفته","fa","string","EnumDescriptions"
"CalAllowed_Admins","فقط مدیران می‌توانند رویدادها را اضافه کنند","fa","string","EnumDescriptions"
"CalAllowed_AdminsModerators","فقط مدیران/دبیران می‌توانند رویدادها را اضافه کنند","fa","string","EnumDescriptions"
"CalAllowed_Members","همه اعضا می‌توانند رویدادها ارسال کنند","fa","string","EnumDescriptions"
"CalAllowed_None","رویدادها غیرفعال شد","fa","string","EnumDescriptions"
"CalDays_Fri","جمعه","fa","string","EnumDescriptions"
"CalDays_Mon","دوشنبه","fa","string","EnumDescriptions"
"CalDays_Sat","شنبه","fa","string","EnumDescriptions"
"CalDays_Sun","یکشنبه","fa","string","EnumDescriptions"
"CalDays_Thur","پنج‌شنبه","fa","string","EnumDescriptions"
"CalDays_Tues","سه‌شنبه","fa","string","EnumDescriptions"
"CalDays_Wed","چهارشنبه","fa","string","EnumDescriptions"
"BannedWords","امکان جستجوی کلمات ممنوع وجود ندارد","fa","string","ErrorMessage"
"CaptchaCheck_Wrong","پاسخ جمع اشتباه است، لطفا دوباره امتحان کنید.","fa","string","ErrorMessage"
"AdminController_AddRole_Role_already_exists","نقش در حال حاضر وجود دارد","fa","string","ErrorMessage"
"AdminController_Username_does_not_exist","نام کاربری وجود ندارد","fa","string","ErrorMessage"
"Account_Disabled","غیرفعال","fa","string","ErrorMessage"
"ForumNotfound","تالاری با این شناسه یافت نشد","fa","string","ErrorMessage"
"ForumCategoryIDMatch","شناسه‌های گروه و تالار تطبیق ندارد","fa","string","ErrorMessage"
"EditTopicPermission","شما اجازه ویرایش این موضوع را ندارید","fa","string","ErrorMessage"
"FloodcheckErr","کنترل سرعت ارسال فعال است.&lt;br/&gt;شما باید برای {0} ثانیه صبر کنید تا بتوانید مطلب بعدی را ارسال کنید.","fa","string","ErrorMessage"
"EmailChange","هنگام تغییر آدرس ایمیل شما خطایی روی داد. لطفا دوباره تلاش کنید.","fa","string","ErrorMessage"
"EditProfilePermission","شما مجوز ویرایش این پروفایل را ندارید","fa","string","ErrorMessage"
"EditReplyNoPermission","شما مجاز به ویرایش این پاسخ نیستید","fa","string","ErrorMessage"
"EmailError","هیچ موضوع یا مطلبی درج نشده است","fa","string","ErrorMessage"
"EmailExists","این ایمیل از قبل وجود داشته و یا نامعتبر است","fa","string","ErrorMessage"
"emailHeader","ارسال خطای ایمیل","fa","string","ErrorMessage"
"EmailNotValid","باید یک آدرس ایمیل معتبر وارد کنید","fa","string","ErrorMessage"
"ErrHeading","خطایی رخ داده است، لطفا با مدیر سایت تماس بگیرید","fa","string","ErrorMessage"
"CompareFail","فیلد {0} و {1} تطبیق نشدند","fa","string","ErrorMessage"
"compCurrentEmail","مقدار {0} با {1} شما مطابقت ندارد.","fa","string","ErrorMessage"
"compNewPassword","'{0}' و '{1}' تطبیق ندارند","fa","string","ErrorMessage"
"compPassword","'{0}' و '{1}' تطبیق ندارند","fa","string","ErrorMessage"
"DuplicateEmail","این آدرس ایمیل قبلا ثبت شده است","fa","string","ErrorMessage"
"DelSelfErr","نمی‌توانید خودتان را حذف کنید","fa","string","ErrorMessage"
"DelAdminErr","امکان حذف مدیران وجود ندارد","fa","string","ErrorMessage"
"DeleteReplyNotLast","فقط امکان حذف آخرین پاسخ وجود دارد. اگر می‌خواهید مطلب حذف شود، باید با یک مدیر یا دبیر سایت تماس بگیرید.","fa","string","ErrorMessage"
"DeleteTopicNotEmpty","امکان حذف موضعات دارای پاسخ وجود ندارد","fa","string","ErrorMessage"
"LockedAccount","حساب کاربری قفل شده است","fa","string","ErrorMessage"
"LockedForumNoPost","نمی‌توانید در یک تالار قفل شده مطلبی ارسال کنید","fa","string","ErrorMessage"
"LockedTopicReply","نمی‌توانید به یک موضوع قفل شده پاسخ دهید.","fa","string","ErrorMessage"
"LoginFailed","نام کاربری یا گذرواژه وارد شده اشتباه است.","fa","string","ErrorMessage"
"GeneratePasswordResetToken_Fail","قادر به تولید نشانه تنظیم مجدد گذرواژه نیست","fa","string","ErrorMessage"
"InvalidID","شناسه مطلب نامعتبر است","fa","string","ErrorMessage"
"InvalidUrl","لطفا یک آدرس معتبر وارد کنید","fa","string","ErrorMessage"
"InvalidUsername","نام کاربری معتبر نیست و یا حاوی نویسه‌های غیرمجاز است.","fa","string","ErrorMessage"
"IncompleteReg","فرایند ثبت نام شما کامل نشد","fa","string","ErrorMessage"
"ThumbnailSave","مشکل ذخیره تصویر کوچک","fa","string","ErrorMessage"
"Username_cannot_be_empty","نام کاربری نمی‌تواند خالی باشد","fa","string","ErrorMessage"
"UserNameExists","این نام کاربری از قبل موجود و یا نامعتبر است","fa","string","ErrorMessage"
"UsernameNotFound","نام کاربری یافت نشد","fa","string","ErrorMessage"
"UserFilterError","این آدرس ایمیل مجاز نیست","fa","string","ErrorMessage"
"Validation_Required","{0} ضروری است","fa","string","ErrorMessage"
"typeEmail","{0} آدرس ایمیل معتبر نیست","fa","string","ErrorMessage"
"UnApprovedAccount","حساب کاربری تأیید نشده است","fa","string","ErrorMessage"
"TopicController_select_at_least_one_reply","شما باید حداقل یک پاسخ را انتخاب کنید","fa","string","ErrorMessage"
"PostingDisabled","امکان ارسال در حال حاضر غیرفعال است","fa","string","ErrorMessage"
"PostMessageForumPermission","شما مجاز به ارسال در این تالار نیستید","fa","string","ErrorMessage"
"PasswordChangeError","این گذرواژه نادرست است و یا کاراکترهای نامعتبر دارد.","fa","string","ErrorMessage"
"NoValues","هیچ مقداری وارد نشده است","fa","string","ErrorMessage"
"ProfileNoView","امکان مشاهده پروفایل {0} وجود ندارد","fa","string","ErrorMessage"
"PropertyRequired","{0} ضروری است","fa","string","ErrorMessage"
"StringLengthMax","{0} باید بین {2} و {1} کاراکتر داشته باشد","fa","string","ErrorMessage"
"strMinLength","{0} باید حداقل {1} حرف داشته باشد","fa","string","ErrorMessage"
"strMaxLength","{0} طول حداکثر {1}","fa","string","ErrorMessage"
"srchHeading","خطای جستجو!","fa","string","ErrorMessage"
"SpamFilterError","با عرض پوزش، آدرس‌های ایمیل با این دامنه مجاز نیستند","fa","string","ErrorMessage"
"SubsDesc","مواردی را برای اشتراک انتخاب کنید، بعد از ارسال هر رویدادی یک ایمیل دریافت خواهید کرد.","fa","string","Events"
"Other","گزینه‌ها","fa","string","Events"
"PluginTitle","رویدادهای باشگاه","fa","string","Events"
"PastEvents","مشاهده رویدادهای گذشته","fa","string","Events"
"TopicEventTitle","جزئیات رویداد","fa","string","Events"
"UpcomingEvents","رویدادهای آینده","fa","string","Events"
"upComingEventTitle","رویدادهای آینده","fa","string","Events"
"ThisDate","فقط این تاریخ","fa","string","Events"
"upPastEventsTitle","رویدادهای قبلی","fa","string","Events"
"lblAllDay","رویداد یک روز کامل","fa","string","Events"
"lblDeleteEvent","حذف رویداد","fa","string","Events"
"lblEventCategory","گروه","fa","string","Events"
"lblEventClub","باشگاه","fa","string","Events"
"lblEventDetails","جزئیات","fa","string","Events"
"lblEventLocation","مکان","fa","string","Events"
"lblEventTitle","عنوان","fa","string","Events"
"lblEndDate","تاریخ پایان","fa","string","Events"
"FutureDates","تمام تاریخ‌های آینده","fa","string","Events"
"lblStartDate","تاریخ آغاز","fa","string","Events"
"lblShowInCalendar","نمایش رویدادها در تقویم","fa","string","Events"
"lblRecurs","تکرار","fa","string","Events"
"msgDeleteEvent","آیا اطمینان دارید که قصد حذف این رویداد را دارید؟","fa","string","Events"
"MySubs","اشتراک‌های من","fa","string","Events"
"calAllowed","چه کسی می‌تواند رویداد ارسال کند","fa","string","Events"
"EventCategories","طبقه‌بندی‌ها","fa","string","Events"
"EventFilter","فیلتر با","fa","string","Events"
"EventSubs","اشتراک در رویدادها","fa","string","Events"
"AddEvent","افزودن رویداد","fa","string","Events"
"AllCategories","همه طبقه‌بندی‌ها","fa","string","Events"
"AllClubs","همه باشگاه‌ها / جوامع","fa","string","Events"
"AllDates","همه تاریخ‌ها","fa","string","Events"
"AllDayEvent","همه‌ی روز","fa","string","Events"
"AllLocations","همه مکان‌ها","fa","string","Events"
"calShowBDays","نمایش تاریخ تولد","fa","string","Events"
"calTitle","تقویم","fa","string","Events"
"calUpcomingWidget","نمایش تاریخ‌های آینده در نوار جانبی","fa","string","Events"
"calDelAll","همه تاریخ‌ها","fa","string","Events"
"calDeleteOptions","حذف گزینه‌ها","fa","string","Events"
"calDelFuture","همه تاریخ‌های آینده","fa","string","Events"
"calDelThis","فقط این تاریخ","fa","string","Events"
"calFirstDayofWeek","اولین روز هفته","fa","string","Events"
"calHolidaysFor","نمایش تعطیلات برای ..","fa","string","Events"
"calIsPublic","قابل مشاهده برای غیر اعضاء","fa","string","Events"
"calMaxRecords","حداکثر رویدادهای تکراری","fa","string","Events"
"calPublicData","داده‌های تعطیلات عمومی توسط","fa","string","Events"
"calPublicHolidays","نمایش تعطیلات عمومی برای","fa","string","Events"
"fileAttr","صفت","fa","string","FileManager"
"fileCopyErr","رونوشت/حذف خطا","fa","string","FileManager"
"fileCopyMsg","پوسه مقصد تعریف نشده است. نام یک پوشه را وارد کنید.","fa","string","FileManager"
"fileCreated","ایجاد","fa","string","FileManager"
"fileDelete","حذف","fa","string","FileManager"
"fileModified","اصلاح","fa","string","FileManager"
"fileName","نام","fa","string","FileManager"
"fileRename","تغییر نام","fa","string","FileManager"
"fileSelectErr","خطای انتخاب","fa","string","FileManager"
